user_id,num_transactions_Fri,num_transactions_Mon,num_transactions_Sat,num_transactions_Sun,num_transactions_Thu,num_transactions_Tue,num_transactions_Wed,INBOUND_count,OUTBOUND_count,CANCELLED_count,COMPLETED_count,DECLINED_count,FAILED_count,PENDING_count,REVERTED_count,is_user_engaged,median_usd,mean_usd,min_usd,max_usd,std_usd
user_1232,14,45,39,30,7,9,6,47,103,0,108,24,6,1,11,ENGAGED,17.02,22.95873333333334,0.0,170.21,23.563764050701586
user_2757,4,0,2,1,8,0,1,7,9,1,10,0,3,0,2,ENGAGED,8.51,63.609375,0.85,425.53,122.67666512523886
user_3234,0,0,6,0,0,0,0,5,1,0,2,0,0,0,4,NOT_ENGAGED,8.51,5.956666666666666,0.85,8.51,3.955606990926509
user_3083,1,5,2,0,2,2,2,7,7,0,13,0,0,0,1,ENGAGED,255.32,304.68071428571426,0.85,851.06,250.45129206983648
user_2265,22,37,37,32,23,21,28,35,165,0,119,62,2,0,17,ENGAGED,6.085,16.297699999999992,0.0,466.38,56.41062221963191
user_2405,1,7,1,1,2,4,4,6,14,0,16,0,0,2,2,ENGAGED,4.63,8.799499999999998,0.0,51.06,11.884616095475785
user_3150,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,NOT_ENGAGED,4.68,4.68,0.85,8.51,5.416437943888954
user_3574,14,10,21,10,18,9,13,11,84,0,76,15,0,0,4,ENGAGED,6.26,17.50736842105263,0.0,127.66,28.992247687612
user_3494,9,13,10,12,5,3,3,7,48,0,45,2,0,0,8,ENGAGED,4.09,30.711999999999993,0.0,425.53,66.15378112426404
user_3319,5,0,1,12,15,8,9,25,25,0,32,2,4,0,12,ENGAGED,74.205,82.28340000000001,0.71,360.13,80.29333984147101
user_2568,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,NOT_ENGAGED,8.51,8.51,8.51,8.51,
user_530,8,5,7,10,14,8,17,10,59,0,27,34,1,0,7,NOT_ENGAGED,12.77,40.378405797101436,0.0,425.53,94.23953806224777
user_1273,8,1,3,5,10,0,3,17,13,0,24,1,2,0,3,ENGAGED,21.28,67.49999999999999,0.85,1479.15,266.9638434643189
user_3764,105,57,130,93,90,116,93,76,608,0,666,11,4,1,2,ENGAGED,5.955,21.553640350877213,0.01,510.64,40.876561126635536
user_2192,4,0,5,6,5,1,1,7,15,0,16,2,0,0,4,ENGAGED,4.135,19.360909090909093,0.85,127.66,34.60768080300629
user_3241,14,11,20,30,10,12,5,18,84,0,96,3,0,0,3,ENGAGED,2.94,20.743921568627446,0.0,283.4,57.420520448942725
user_3585,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,NOT_ENGAGED,4.68,4.68,0.85,8.51,5.416437943888954
user_2538,0,1,0,0,0,2,0,2,1,0,2,0,0,0,1,NOT_ENGAGED,8.51,5.956666666666666,0.85,8.51,4.422503061992534
user_1854,5,4,10,6,2,2,6,4,31,0,29,5,0,1,0,ENGAGED,21.64,100.46114285714286,0.0,851.06,170.56295456295217
user_4131,1,1,0,2,0,0,0,3,1,0,2,1,0,0,1,NOT_ENGAGED,12.77,34.2575,0.85,110.64,51.2307611857043
user_4095,106,35,126,62,98,89,109,106,519,0,612,9,3,0,1,ENGAGED,1.96,12.50881600000005,0.09,417.02,36.67034729466414
user_2910,17,21,15,23,14,18,20,27,101,0,110,8,1,0,9,ENGAGED,15.625,37.34328125000001,0.0,170.21,45.8292226875031
user_4468,17,12,31,21,6,14,22,16,107,0,104,13,0,0,6,ENGAGED,7.67,7022.091788617888,0.0,851064.53,76732.39152957898
user_4427,9,4,20,19,5,14,5,16,60,0,67,3,0,1,5,ENGAGED,41.7,62.6882894736842,0.0,340.43,72.90063151785282
user_4631,2,7,9,11,3,5,2,6,33,0,34,2,1,0,2,ENGAGED,12.63,63.58128205128204,0.85,425.53,111.45066740088443
user_2121,49,20,43,38,26,35,49,86,174,1,254,1,2,1,1,ENGAGED,8.51,16.389538461538486,0.02,170.21,21.692461009554098
user_3941,40,16,39,17,33,20,33,31,167,0,168,9,1,0,20,ENGAGED,15.535,42.27959595959597,0.0,851.06,84.76502355399917
user_3775,11,7,14,11,5,5,7,12,48,2,56,0,0,1,1,ENGAGED,8.24,24.828999999999994,0.85,255.32,43.12470779856791
user_3311,6,7,5,9,7,11,4,7,42,0,42,2,2,0,3,NOT_ENGAGED,22.83,79.94142857142856,0.85,851.06,156.40396635528995
user_3232,31,22,48,28,17,36,32,40,174,0,196,9,1,0,8,ENGAGED,13.235,74.62275700934578,0.0,3234.05,329.91549471482335
user_3815,0,4,0,0,12,0,0,12,4,0,4,1,2,1,8,ENGAGED,0.85,3.444375,0.0,18.03,5.6637737345931
user_3215,3,4,0,0,0,0,0,5,2,0,4,0,2,0,1,NOT_ENGAGED,8.51,48.50999999999999,0.85,105.53,52.3595594582944
user_1988,1,3,3,4,3,2,5,8,13,0,18,2,0,0,1,ENGAGED,28.51,208.11333333333334,0.63,1506.38,444.57357247516796
user_2425,2,1,0,0,0,0,2,2,3,0,2,2,0,0,1,NOT_ENGAGED,8.04,6.65,0.85,8.51,3.25266813554657
user_5020,0,2,0,1,0,13,1,11,6,0,9,0,4,0,4,ENGAGED,8.51,10.668235294117643,0.85,42.55,12.341072803495507
user_4397,4,5,10,15,8,7,8,19,38,0,39,1,2,1,14,ENGAGED,26.81,54.881754385964925,0.0,255.32,73.84357482744005
user_3935,33,21,51,30,39,31,36,44,197,0,220,4,3,4,10,ENGAGED,5.11,19.41954356846469,0.85,183.36,33.95378399689009
user_4153,43,33,54,40,35,48,35,31,257,0,269,10,1,0,8,ENGAGED,6.46,16.693402777777774,0.24,212.77,32.789702527852846
user_3383,74,41,30,41,36,36,32,11,279,1,279,9,0,0,1,ENGAGED,9.01,14.165413793103449,0.01,170.21,20.472960055321728
user_4500,0,0,3,0,0,0,0,2,1,0,2,0,0,0,1,NOT_ENGAGED,5.11,9.08,0.85,21.28,10.778074967265724
user_4494,2,16,6,9,9,15,9,16,50,0,47,9,0,0,10,ENGAGED,11.0,53.32181818181816,0.0,340.43,91.54200234628054
user_2212,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,NOT_ENGAGED,85.11,85.11,85.11,85.11,
user_4635,57,62,126,95,72,83,49,260,284,0,479,49,3,1,12,ENGAGED,5.0600000000000005,52.142573529411706,0.0,973.77,129.41851081018544
user_3947,6,3,0,4,4,1,1,7,12,1,14,0,1,0,3,ENGAGED,14.09,31.712105263157888,0.03,165.35,43.59191344210368
user_4377,36,61,35,62,37,24,28,107,176,0,221,24,5,18,15,ENGAGED,4.44,34.83420494699654,0.0,851.06,107.31599849823957
user_2752,326,154,372,279,260,333,329,596,1457,0,1976,55,0,1,21,ENGAGED,5.19,43.802469556745876,0.0,3446.81,206.8351284318051
user_4055,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,NOT_ENGAGED,0.85,0.85,0.85,0.85,0.0
user_4105,0,5,0,0,0,0,0,4,1,0,2,0,1,0,2,NOT_ENGAGED,5.11,4.766,0.85,8.51,3.8348246374508443
user_4210,16,3,4,5,8,2,1,12,27,0,30,3,1,4,1,ENGAGED,25.53,37.02692307692307,0.72,170.21,38.27522162291684
user_4962,1,0,3,0,2,0,0,2,4,0,6,0,0,0,0,NOT_ENGAGED,1.7,1.7,1.7,1.7,0.0
user_2453,6,5,7,1,6,6,5,2,34,0,34,1,0,0,1,NOT_ENGAGED,8.8,21.987222222222222,0.85,252.77,43.08534948952975
user_4180,4,0,0,6,0,1,0,5,6,0,5,2,1,0,3,ENGAGED,8.51,10.278181818181817,0.85,42.55,11.512644195128953
user_3136,83,40,110,79,74,90,76,34,518,0,449,61,1,7,34,ENGAGED,4.26,15.357789855072447,0.0,425.53,42.841550397697375
user_4538,7,17,10,13,15,12,16,2,88,1,80,6,0,0,3,ENGAGED,9.21,25.933444444444433,0.6,425.53,58.61777747677835
user_1086,6,1,4,0,38,9,7,14,51,0,64,1,0,0,0,ENGAGED,1.88,18.933692307692315,0.0,425.53,57.72562152029067
user_4285,0,1,4,0,2,0,4,5,6,0,9,0,1,0,1,ENGAGED,10.77,36.302727272727275,0.85,170.21,54.35353624023171
user_3118,94,81,66,120,84,44,70,100,459,0,522,14,1,7,15,ENGAGED,7.66,25.563416815742418,0.0,255.32,42.35210978850312
user_3766,1,1,1,1,0,0,0,0,4,0,2,2,0,0,0,NOT_ENGAGED,4.255,11.36,2.89,34.04,15.14977887627407
user_4242,1,0,0,0,0,4,0,4,1,0,3,0,0,0,2,NOT_ENGAGED,5.11,4.086,0.85,8.51,3.263905635890842
user_427,7,9,6,5,1,5,5,11,27,0,27,4,4,0,3,ENGAGED,8.35,22.992894736842107,0.74,93.62,29.707866908596625
user_4205,0,0,0,0,1,0,3,3,1,0,3,0,0,0,1,NOT_ENGAGED,8.51,8.7225,0.85,17.02,6.605933570157464
user_4146,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,NOT_ENGAGED,4.68,4.68,0.85,8.51,5.416437943888954
user_4283,2,0,1,1,0,2,2,1,7,0,7,1,0,0,0,NOT_ENGAGED,4.6850000000000005,16.31,0.13,42.55,17.91314601068165
user_2548,1,4,1,0,9,0,1,4,12,0,11,3,0,0,2,ENGAGED,1.085,3.8962499999999998,0.3,13.91,4.797308794174779
user_4415,4,0,0,1,3,0,1,3,6,0,4,4,0,0,1,NOT_ENGAGED,194.03,154.82444444444445,8.51,204.26,83.09415459451873
user_4234,70,36,42,34,64,132,109,128,359,0,459,22,0,0,6,ENGAGED,4.81,27.2321971252567,0.0,359.32,50.75879039095425
user_3870,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,NOT_ENGAGED,13.52,13.52,5.11,21.93,11.893536059557729
user_4132,17,42,24,14,33,25,28,63,120,0,155,4,1,2,21,ENGAGED,25.53,35.607267759562845,0.0,343.9,46.24769026806861
user_4150,1,7,2,0,1,5,2,3,15,0,13,0,0,0,5,ENGAGED,9.865,19.985,0.14,93.62,25.820410360342272
user_4197,33,28,33,35,38,23,21,30,181,0,190,9,5,0,7,ENGAGED,10.78,28.417867298578198,0.1,765.96,68.56160192675826
user_4253,54,66,61,54,66,66,40,55,352,0,305,58,12,6,26,ENGAGED,4.85,22.771990171990197,0.0,1021.28,65.75407516053016
user_4636,41,40,36,35,15,23,18,39,169,0,161,16,3,0,28,ENGAGED,18.075000000000003,55.245625000000004,0.0,1276.6,106.75892135318892
user_4198,59,19,45,27,42,41,57,41,249,1,257,15,7,0,10,ENGAGED,2.085,8.092896551724131,0.01,144.68,18.934595199982095
user_4040,49,21,38,30,48,19,30,48,187,0,227,4,2,0,2,ENGAGED,11.23,44.22161702127664,0.01,825.53,93.6445773840773
user_2347,7,27,11,15,13,17,29,27,92,0,108,5,0,0,6,ENGAGED,17.01,36.97210084033615,0.0,170.21,45.14374587151335
user_4453,0,4,4,2,5,3,7,8,17,0,22,0,0,0,3,ENGAGED,42.55,89.6292,0.0,340.43,104.15623588788782
user_4300,7,13,6,11,12,14,7,18,52,0,52,8,1,0,9,ENGAGED,29.615000000000002,47.834142857142865,0.66,382.98,66.64239716561293
user_2146,2,3,12,11,7,2,6,18,25,1,34,2,3,0,3,NOT_ENGAGED,25.53,36.20302325581394,0.85,340.43,52.211011451922474
user_3712,18,9,28,12,16,15,15,22,91,0,100,4,6,1,2,ENGAGED,7.83,33.03566371681418,0.0,370.53,63.07672537241714
user_2731,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,NOT_ENGAGED,4.68,4.68,0.85,8.51,5.416437943888954
user_1745,7,3,11,7,3,5,3,14,25,0,36,2,0,0,1,NOT_ENGAGED,50.37,54.501282051282054,0.0,170.21,45.44831877959886
user_3138,0,1,0,2,3,0,1,2,5,0,6,0,0,0,1,NOT_ENGAGED,9.66,11.882857142857143,0.85,42.55,14.378553142656267
user_2576,8,4,11,18,23,11,13,20,68,0,80,1,1,0,6,ENGAGED,20.34,109.67943181818178,0.0,1276.6,193.9506079638796
user_3510,0,2,3,0,0,0,1,2,4,0,2,2,0,0,2,NOT_ENGAGED,0.78,3.1066666666666674,0.71,8.51,3.68426745319428
user_3328,4,12,0,1,3,1,0,9,12,0,15,2,0,1,3,ENGAGED,17.02,67.38428571428572,0.0,314.74,93.31883982194744
user_2940,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,NOT_ENGAGED,127.66,127.66,85.11,170.21,60.17478707897519
user_2025,2,1,1,1,1,1,2,1,8,0,9,0,0,0,0,NOT_ENGAGED,10.36,19.852222222222217,2.12,68.32,21.75230147465882
user_2561,2,11,2,11,3,4,2,12,23,0,33,0,0,0,2,ENGAGED,5.96,7.9542857142857155,0.85,34.04,7.438978932825742
user_2857,24,30,25,27,22,42,34,50,154,0,184,6,2,1,11,ENGAGED,1.7,13.285441176470586,0.0,90.89,22.673386545460577
user_4598,4,2,0,0,0,0,3,3,6,0,7,1,0,0,1,NOT_ENGAGED,8.51,33.830000000000005,0.85,127.66,51.906316571299875
user_4327,9,14,9,4,5,12,6,11,48,0,35,13,0,0,11,ENGAGED,13.62,31.17271186440676,0.0,212.77,46.63623564651864
user_2109,6,11,10,4,3,4,14,10,42,0,25,16,1,0,10,ENGAGED,4.8100000000000005,7.22730769230769,0.0,17.02,6.777896635788265
user_2276,32,7,36,2,33,53,33,131,65,0,183,11,0,0,2,ENGAGED,8.175,12.057551020408164,0.09,119.15,14.585921984077277
user_4584,2,0,2,0,0,0,0,3,1,0,3,0,0,0,1,ENGAGED,29.784999999999997,27.869999999999997,0.85,51.06,23.10181378160598
user_3558,6,3,3,5,7,7,2,8,25,0,24,3,0,2,4,ENGAGED,5.74,46.53151515151515,0.0,260.43,91.44942530304702
user_981,35,23,25,44,33,31,35,17,209,0,213,6,0,3,4,ENGAGED,4.555,22.76632743362831,0.0,491.92,66.21856708580124
user_3755,0,4,0,0,0,1,0,2,3,0,2,1,0,0,2,ENGAGED,29.79,23.829999999999995,0.85,42.55,16.28132058525966
user_2609,6,6,2,13,23,5,7,10,52,2,53,2,1,0,4,ENGAGED,16.445,53.10451612903225,0.85,731.27,114.2381479977628
user_3465,9,10,13,5,5,3,7,18,34,0,49,0,2,0,1,ENGAGED,64.405,147.2694230769231,0.85,1276.6,211.58839824576785
user_3526,1,0,4,0,0,0,2,5,2,0,4,0,2,0,1,ENGAGED,8.51,7.751428571428571,0.85,16.84,6.056380735971578
user_2914,72,37,50,61,69,29,34,28,324,0,341,1,2,3,5,ENGAGED,3.15,10.326676136363641,0.0,173.01,21.48079142004702
user_3187,102,39,203,94,134,94,102,71,697,0,740,9,4,2,13,ENGAGED,1.81,7.346236979166711,0.0,859.58,38.36849119172772
user_1633,0,2,1,1,3,2,4,5,8,0,10,0,2,0,1,NOT_ENGAGED,6.8,7.7823076923076915,0.85,17.02,4.69482898844774
user_2769,10,10,13,15,17,22,13,24,76,0,95,4,0,0,1,ENGAGED,40.385000000000005,293.5179,0.85,1914.9,432.0087673383049
user_2346,51,72,62,44,52,58,26,39,326,0,345,4,5,2,9,ENGAGED,6.16,20.473232876712377,0.01,272.34,41.26159711054824
user_3082,6,7,6,6,8,12,8,12,41,0,44,0,1,1,7,ENGAGED,2.28,7.55622641509434,0.0,85.11,14.16339651604894
user_2245,20,16,17,14,15,9,8,39,60,0,81,7,2,0,9,ENGAGED,25.53,40.43252525252527,0.0,212.77,40.84415746052389
user_3560,22,30,25,31,35,23,39,76,129,0,176,6,11,0,12,ENGAGED,17.02,551.8292682926824,0.0,4255.32,969.4803855628687
user_3111,16,22,17,31,17,19,8,42,88,0,126,2,0,0,2,ENGAGED,13.475,161.32707692307687,0.01,8510.65,783.9949568037507
user_3638,1,2,7,7,0,1,4,9,13,0,16,2,2,0,2,NOT_ENGAGED,56.435,114.86590909090908,0.85,425.53,143.11503214311443
user_2849,24,24,23,34,16,23,19,11,152,0,129,20,0,0,14,ENGAGED,13.05,65.9428220858896,0.0,1728.74,217.82940153301988
user_2479,11,16,11,16,8,15,20,12,85,0,93,2,0,0,2,ENGAGED,33.96,83.0015463917526,0.51,851.06,139.1848467367243
user_2755,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,NOT_ENGAGED,21.7,21.7,0.85,42.55,29.48635277547903
user_2286,5,0,4,0,4,1,2,9,7,0,7,1,7,1,0,ENGAGED,2.5549999999999997,64.57375000000002,0.85,510.64,159.26613793166038
user_1698,5,0,2,0,0,1,0,2,6,0,1,5,0,0,2,ENGAGED,184.39499999999998,297.68875,0.0,865.72,352.3172498285966
user_4261,0,4,5,5,0,1,1,3,13,0,15,0,0,0,1,ENGAGED,3.6799999999999997,6.516875,0.77,42.55,9.999683807501114
user_4323,14,7,8,12,2,0,0,18,25,0,33,3,3,0,4,NOT_ENGAGED,17.02,29.94953488372092,0.0,175.1,38.442122107910066
user_4905,28,42,46,41,42,55,34,59,229,0,237,10,20,7,14,ENGAGED,12.705,49.20187499999995,0.0,510.64,83.53612796817093
user_3869,2,1,0,1,2,1,2,3,6,0,7,0,1,0,1,NOT_ENGAGED,6.8,7.463333333333334,0.85,17.02,5.117384585899325
user_4307,0,0,0,4,0,1,3,7,1,0,4,0,3,0,1,ENGAGED,17.02,71.915,0.85,244.26,107.27822705470109
user_3107,73,44,31,23,83,48,34,32,304,0,193,93,0,5,45,ENGAGED,4.77,32.073898809523826,0.0,970.21,107.91441137893202
user_4385,2,5,1,0,12,0,1,9,12,1,13,1,3,1,2,ENGAGED,5.1,32.4652380952381,0.0,175.0,60.07536638415513
user_3213,2,1,4,3,0,2,4,4,12,0,8,5,0,0,3,ENGAGED,8.51,226.35687500000006,0.0,3404.26,847.7084312641051
user_4444,66,82,93,153,101,99,62,81,575,0,621,8,3,2,22,ENGAGED,10.86,61.93571646341457,0.0,4009.94,239.6346007579079
user_3030,24,7,12,8,14,10,13,30,58,0,85,1,0,0,2,ENGAGED,14.045,22.48034090909089,0.43,102.13,23.08605223784314
user_4014,14,15,16,7,12,8,20,14,78,0,76,9,1,0,6,ENGAGED,28.365000000000002,54.92184782608694,0.21,425.53,80.97053322285936
user_4336,16,30,28,13,14,17,10,9,119,0,116,8,0,0,4,ENGAGED,33.97,115.65945312499994,0.0,1702.13,234.95233010662653
user_4750,22,4,16,5,11,11,15,8,76,0,79,3,0,0,2,NOT_ENGAGED,5.11,30.84416666666667,0.0,638.3,86.9301814047125
user_4973,0,0,1,0,0,5,0,3,3,0,5,0,0,0,1,NOT_ENGAGED,11.605,52.52,0.85,170.21,72.29444515313746
user_4475,0,0,0,0,1,1,1,2,1,0,2,0,0,0,1,NOT_ENGAGED,4865.87,3244.2466666666664,1.0,4865.87,2808.734004072535
user_4886,36,16,19,10,8,15,9,59,54,0,102,6,0,0,5,ENGAGED,8.51,16.32690265486725,0.0,468.0,44.74067275261416
user_3611,33,18,46,33,26,31,31,25,193,0,197,10,0,0,11,ENGAGED,13.11,30.332889908256885,0.66,255.32,48.82256906529283
user_1049,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,NOT_ENGAGED,2.125,2.125,0.85,3.4,1.8031222920256962
user_2235,3,0,0,3,1,0,0,4,3,0,5,0,0,0,2,ENGAGED,8.51,27.12857142857143,0.0,85.11,35.25252729879634
user_1589,3,3,8,5,3,7,3,4,28,0,29,0,2,0,1,ENGAGED,11.219999999999999,30.596249999999998,0.85,425.53,74.26160609845832
user_2926,14,10,14,17,5,12,13,21,64,0,71,6,1,0,7,ENGAGED,16.02,25.268705882352933,0.0,127.66,25.75211173903235
user_3898,33,33,45,60,22,24,30,18,229,0,208,11,0,7,21,ENGAGED,42.55,163.8041295546559,0.0,2733.62,362.59634664339575
user_1283,51,9,27,22,32,25,19,35,150,2,159,3,0,3,18,ENGAGED,8.51,20.777729729729746,0.0,127.66,26.69791231523121
user_4601,45,25,80,63,71,36,50,21,349,0,345,12,0,9,4,ENGAGED,3.11,15.27883783783786,0.0,340.43,41.84238109653045
user_3833,4,4,0,10,6,1,2,8,19,0,21,1,0,0,5,NOT_ENGAGED,50.2,88.06814814814815,0.85,310.99,88.26470228531716
user_3634,14,25,30,58,23,12,14,32,144,0,145,7,11,0,13,ENGAGED,6.800000000000001,21.12403409090908,0.0,851.06,72.30703965079533
user_4519,13,1,16,11,13,17,4,28,47,0,50,10,3,0,12,ENGAGED,8.58,129.70160000000004,0.85,7717.45,888.5297917149277
user_3372,41,94,75,135,34,65,23,29,438,0,457,3,0,1,6,ENGAGED,7.32,27.597451820128533,0.0,1176.17,92.17760506588185
user_4370,30,30,41,59,14,21,14,57,152,0,200,7,0,0,2,ENGAGED,11.23,34.49358851674643,0.0,425.53,57.732887833031576
user_4592,37,47,39,67,46,16,22,71,203,0,226,11,7,3,27,ENGAGED,19.1,88.54813868613137,0.0,1276.6,191.97405332111282
user_4346,0,0,4,0,0,9,13,26,0,0,1,0,8,0,17,NOT_ENGAGED,85.11,158.82230769230773,0.85,382.98,154.32694562668422
user_6382,6,11,8,12,3,13,11,3,61,0,55,3,0,0,6,ENGAGED,1.2650000000000001,15.687656250000003,0.05,173.72,37.03340785823316
user_4480,23,16,21,19,25,27,40,57,114,0,120,18,18,0,15,ENGAGED,8.51,46.71333333333336,0.0,449.36,79.11523627335151
user_4368,33,38,31,37,26,22,21,90,118,0,141,11,23,0,33,ENGAGED,15.91,23.49177884615387,0.0,170.21,27.362773032500733
user_4400,1,13,7,6,4,7,3,5,36,0,38,0,0,0,3,ENGAGED,7.74,39.16121951219512,0.0,510.64,104.77689166021106
user_4070,43,59,51,56,39,63,40,18,333,0,327,14,2,0,8,ENGAGED,13.62,423.2624216524222,0.6,32679.18,2896.360200860009
user_2741,8,31,12,27,11,30,24,24,119,0,129,8,0,0,6,ENGAGED,13.36,58.164055944055924,0.0,851.06,124.65868667007008
user_4016,17,16,26,21,27,19,28,19,135,0,118,25,4,0,7,NOT_ENGAGED,19.97,49.42668831168831,0.0,425.53,92.63281288831493
user_4565,77,125,65,126,80,132,79,106,578,0,639,25,5,4,11,ENGAGED,8.09,136868367.9356141,0.0,85106453190.03,3269882558.8990655
user_3661,35,17,34,35,32,12,26,35,156,0,182,7,1,0,1,ENGAGED,4.26,9.402774869109946,0.14,69.76,14.22697401515855
user_4709,9,13,1,8,8,6,8,9,44,0,48,1,0,0,4,NOT_ENGAGED,7.74,34.38754716981131,0.04,425.53,75.65577434634349
user_5002,109,305,128,187,182,131,113,769,386,0,650,46,418,0,41,ENGAGED,85.11,80.98329870129902,0.01,595.75,78.00518375284669
user_3886,45,47,42,39,39,43,40,69,226,0,246,13,8,0,28,ENGAGED,8.51,49.4538983050848,0.0,1089.83,113.5197359180984
user_2875,87,55,72,96,69,50,65,55,439,0,437,26,3,1,27,ENGAGED,3.75,30.993076923076956,0.0,1617.02,121.82326318977431
user_4356,10,6,7,4,5,5,13,8,42,0,45,4,0,0,1,ENGAGED,36.86,80.69420000000002,0.0,425.53,102.54569866480534
user_4097,12,13,10,17,13,15,10,40,50,0,67,7,2,0,14,ENGAGED,37.665000000000006,56.424777777777784,0.85,246.7,61.02197751497163
user_4486,32,19,29,16,27,32,30,26,159,1,112,49,6,0,17,ENGAGED,17.02,110.2985405405405,0.0,1702.13,284.7953876518187
user_5523,18,18,24,25,8,6,7,14,92,0,83,11,0,2,10,ENGAGED,11.030000000000001,32.47264150943396,0.0,851.06,92.43183288293505
user_5435,2,10,4,0,12,6,4,10,28,1,31,3,1,0,2,ENGAGED,15.41,105.28684210526316,0.03,3307.07,533.7592370242197
user_1657,4,12,6,9,21,14,16,25,57,0,67,8,0,0,7,ENGAGED,25.53,51.449146341463425,0.21,340.43,63.02857502460801
user_4440,1,0,0,0,0,0,5,4,2,0,5,0,0,0,1,NOT_ENGAGED,2.125,3.0233333333333334,0.12,8.51,3.3468891028336545
user_4013,14,10,28,26,13,14,11,14,102,0,102,2,0,6,6,ENGAGED,4.305,8.922499999999996,0.0,85.11,12.880870405034916
user_4555,12,9,11,17,9,15,8,23,58,0,74,2,3,0,2,ENGAGED,3.19,7.7712345679012325,0.17,110.64,14.693142225432592
user_4893,51,48,83,53,30,26,36,38,289,0,312,9,1,2,3,ENGAGED,4.77,15.511467889908253,0.0,255.32,31.89277259585564
user_4535,4,4,4,2,1,0,14,10,19,0,14,7,6,0,2,NOT_ENGAGED,8.51,28.28931034482758,0.01,242.55,60.82686136727017
user_5618,5,4,0,1,0,4,3,4,13,0,11,3,0,1,2,ENGAGED,60.41,86.32941176470588,0.0,340.43,105.94139172619148
user_4061,41,43,25,59,46,52,48,33,281,1,289,14,4,0,6,ENGAGED,7.62,32.66710191082812,0.0,510.64,63.35007936437024
user_5963,52,45,50,42,42,20,46,91,206,1,274,14,5,0,3,ENGAGED,25.53,49.125622895622946,0.02,851.06,77.58557623398833
user_3962,33,28,35,38,31,35,33,42,191,0,206,3,11,1,12,ENGAGED,3.0,7.655965665236054,0.0,110.64,14.136504348873256
user_4085,217,235,322,293,213,158,187,91,1534,0,1556,47,5,6,11,ENGAGED,6.81,23.9262769230768,0.0,1361.7,75.14062006565986
user_3918,198,111,280,451,122,178,139,15,1464,0,1444,20,0,3,12,ENGAGED,8.51,139.8041920216366,0.0,10869.58,834.448980206336
user_4692,31,25,62,29,45,43,44,31,248,0,264,12,0,0,3,ENGAGED,15.23,29.696559139784945,0.85,255.32,44.92745744778141
user_2550,7,3,6,3,4,3,1,9,18,0,25,1,0,0,1,ENGAGED,10.3,11.250370370370373,0.85,33.07,7.83943457609887
user_6072,78,41,99,58,100,101,78,82,473,0,508,25,7,4,11,ENGAGED,3.15,19.655333333333378,0.0,340.43,38.845303941290176
user_2275,3,17,14,7,6,4,11,13,49,0,56,5,0,0,1,ENGAGED,5.375,31.134999999999998,0.14,170.21,48.519216228651324
user_3423,6,4,3,2,11,8,13,22,25,0,23,7,13,0,4,ENGAGED,10.21,49.93808510638297,0.85,293.95,81.35269116198276
user_3653,11,11,15,8,20,17,9,17,74,0,80,8,1,0,2,ENGAGED,28.06,82.14714285714287,0.77,680.85,123.97134563443561
user_2403,2,6,6,8,6,0,4,11,21,0,25,5,0,0,2,ENGAGED,44.33,49.87,0.74,102.13,37.41270570791555
user_4564,23,14,23,17,25,39,38,39,140,0,137,15,9,0,18,ENGAGED,3.75,16.50743016759777,0.0,255.32,38.16726176826091
user_4652,68,29,62,76,79,36,46,22,374,0,358,35,0,1,2,ENGAGED,6.4350000000000005,28.575681818181813,0.17,893.08,74.31064389943838
user_3852,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,NOT_ENGAGED,4.68,4.68,0.85,8.51,5.416437943888954
user_2420,24,17,24,22,20,18,14,33,106,0,118,3,16,0,2,ENGAGED,6.8,15.958273381294953,0.03,127.66,23.720194017831343
user_3282,3,0,2,0,0,0,3,5,3,0,6,0,0,0,2,NOT_ENGAGED,17.66,22.8175,0.85,51.06,18.55565431729254
user_2766,11,15,6,12,1,14,3,10,52,0,56,2,3,0,1,NOT_ENGAGED,22.950000000000003,72.49806451612905,0.85,680.85,128.45330868041736
user_4154,27,23,25,33,19,19,20,40,126,0,148,4,7,0,7,ENGAGED,32.254999999999995,65.21072289156626,0.85,610.13,87.56668590672129
user_2463,2,2,2,0,2,4,2,5,9,0,10,1,0,0,3,ENGAGED,21.805,37.89071428571429,0.0,109.51,39.332985856322004
user_4770,0,1,0,0,2,0,0,0,3,0,1,0,0,0,2,NOT_ENGAGED,0.0,1.42,0.0,4.26,2.4595121467478056
user_3819,0,0,0,0,1,0,3,2,2,0,3,0,0,0,1,NOT_ENGAGED,4.255,4.4675,0.85,8.51,3.213537770121895
user_3698,13,10,17,7,18,17,16,16,82,0,72,1,0,1,24,ENGAGED,102.13,171.473775510204,0.0,1502.32,207.52328561191771
