user_id,num_notifications,num_notified_15,num_notified_30,num_notified_45,num_notified_60,num_notified_90,num_notified_180,num_channles_of_com,num_reasons_com
user_3009,3,3.0,3.0,3.0,2.0,2.0,2.0,2,2
user_7066,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1
user_9008,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1
user_3704,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1
user_2904,2,2.0,2.0,2.0,1.0,1.0,1.0,2,2
user_4375,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1
user_6421,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1
user_1679,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_1263,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_1775,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_1840,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_1198,2,2.0,2.0,2.0,2.0,0.0,0.0,2,2
user_1769,2,2.0,2.0,2.0,2.0,0.0,0.0,2,2
user_1215,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_1743,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_3608,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_3224,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_2911,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_2460,2,2.0,2.0,2.0,1.0,1.0,1.0,2,2
user_3402,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1
user_3777,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1
user_3631,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1
user_3679,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1
user_3344,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1
user_3054,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1
user_2555,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_4894,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_4649,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_3852,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_3973,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_4416,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_3982,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_3978,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_4216,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_4389,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1
user_4637,2,2.0,2.0,1.0,1.0,1.0,0.0,2,2
user_4027,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1
user_4097,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1
user_4719,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1
user_6035,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1
user_8879,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1
user_9434,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1
user_4792,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1
user_9532,2,2.0,2.0,2.0,2.0,0.0,0.0,1,2
user_8457,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_6443,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_5623,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_5632,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_9030,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_4415,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_7761,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_3818,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_9245,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_7157,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_8012,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_6830,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_7653,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_7095,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_7212,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_6184,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_5129,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_5198,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_6216,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_8993,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_5595,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_5099,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_7000,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_6581,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_5721,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1
user_10516,4,4.0,4.0,4.0,4.0,2.0,1.0,2,2
user_12090,9,9.0,9.0,9.0,9.0,8.0,6.0,2,5
user_13897,6,6.0,6.0,6.0,6.0,3.0,1.0,2,4
user_16413,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_12664,6,6.0,6.0,6.0,6.0,6.0,3.0,1,2
user_16426,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_15499,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_12028,6,6.0,6.0,6.0,6.0,3.0,1.0,2,4
user_14176,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3
user_16997,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_15208,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_16636,5,5.0,5.0,5.0,5.0,5.0,0.0,2,4
user_13467,2,2.0,2.0,2.0,2.0,2.0,1.0,2,2
user_16361,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_13914,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_11931,7,7.0,7.0,7.0,7.0,7.0,3.0,2,5
user_16197,4,4.0,4.0,4.0,4.0,2.0,0.0,2,2
user_16803,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_16955,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_13435,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_10973,6,6.0,6.0,6.0,6.0,6.0,4.0,2,4
user_10036,8,8.0,8.0,8.0,8.0,8.0,5.0,2,4
user_10504,8,8.0,8.0,8.0,8.0,8.0,4.0,2,4
user_13687,6,6.0,6.0,6.0,6.0,6.0,3.0,2,5
user_18093,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_19423,8,8.0,8.0,8.0,8.0,7.0,0.0,2,5
user_13893,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_12624,7,7.0,7.0,7.0,7.0,5.0,1.0,2,3
user_13291,8,8.0,8.0,7.0,7.0,7.0,4.0,2,6
user_11769,9,9.0,9.0,9.0,9.0,8.0,6.0,3,4
user_16674,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_12344,6,6.0,6.0,6.0,6.0,5.0,1.0,2,4
user_16400,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_16084,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_15204,5,5.0,5.0,5.0,5.0,5.0,0.0,2,3
user_18379,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3
user_15935,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_14135,4,4.0,4.0,4.0,4.0,4.0,2.0,2,4
user_15912,3,3.0,3.0,3.0,3.0,3.0,0.0,1,2
user_15574,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_15447,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_13898,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_10964,5,5.0,5.0,5.0,5.0,5.0,4.0,2,2
user_16685,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_13703,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_14174,6,6.0,6.0,6.0,6.0,6.0,3.0,2,5
user_14136,6,6.0,6.0,6.0,6.0,5.0,1.0,2,6
user_15080,4,4.0,4.0,4.0,4.0,4.0,1.0,2,3
user_19105,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_16030,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_16141,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3
user_14471,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_17894,6,6.0,6.0,6.0,6.0,5.0,0.0,2,3
user_18236,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3
user_16304,7,7.0,7.0,7.0,7.0,7.0,1.0,2,5
user_16892,2,2.0,2.0,2.0,2.0,2.0,1.0,2,2
user_10358,5,5.0,5.0,4.0,4.0,4.0,2.0,3,3
user_13650,7,7.0,7.0,7.0,7.0,6.0,2.0,2,5
user_11448,14,14.0,14.0,14.0,14.0,12.0,3.0,3,4
user_14869,6,6.0,6.0,6.0,6.0,5.0,2.0,2,4
user_14464,4,4.0,4.0,4.0,4.0,4.0,3.0,1,3
user_16492,3,3.0,3.0,3.0,3.0,3.0,0.0,1,2
user_16187,3,3.0,3.0,3.0,3.0,1.0,0.0,2,1
user_10201,12,12.0,12.0,12.0,12.0,10.0,7.0,3,4
user_15137,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_15614,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3
user_15031,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_14195,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_10841,14,14.0,14.0,14.0,14.0,13.0,11.0,3,5
user_15689,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_13178,3,3.0,3.0,3.0,3.0,3.0,2.0,2,3
user_11725,10,10.0,10.0,10.0,10.0,10.0,5.0,2,7
user_16985,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_18748,6,6.0,6.0,6.0,6.0,5.0,0.0,2,3
user_14462,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_16052,4,4.0,4.0,4.0,4.0,4.0,0.0,1,2
user_16000,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_10408,7,7.0,7.0,7.0,7.0,6.0,4.0,3,3
user_12304,6,6.0,6.0,6.0,6.0,6.0,2.0,2,5
user_15309,7,7.0,7.0,7.0,7.0,7.0,0.0,2,4
user_16381,9,9.0,7.0,7.0,7.0,7.0,0.0,2,5
user_12449,6,6.0,6.0,6.0,6.0,5.0,4.0,2,5
user_16484,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_16992,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_11574,5,5.0,5.0,5.0,5.0,4.0,0.0,2,3
user_15195,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_15750,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_15675,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2
user_11504,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16525,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_16065,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_14665,3,3.0,3.0,3.0,3.0,3.0,0.0,1,2
user_19122,8,8.0,8.0,8.0,8.0,7.0,0.0,2,5
user_16846,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_14522,7,7.0,7.0,7.0,7.0,7.0,5.0,2,3
user_18786,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_14660,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_17716,6,6.0,6.0,6.0,6.0,6.0,0.0,2,5
user_14027,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_12877,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_16132,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_16887,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_12194,5,5.0,5.0,5.0,5.0,4.0,1.0,2,4
user_16362,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3
user_12778,7,7.0,7.0,7.0,7.0,7.0,3.0,2,5
user_15792,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_12691,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_12632,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_16388,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_13834,5,5.0,5.0,5.0,5.0,4.0,1.0,2,4
user_16108,7,7.0,7.0,7.0,7.0,7.0,0.0,2,4
user_16711,3,3.0,2.0,2.0,2.0,2.0,0.0,2,3
user_13609,6,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_15252,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_15883,5,5.0,5.0,5.0,5.0,5.0,0.0,1,2
user_15042,3,3.0,3.0,3.0,3.0,3.0,0.0,1,2
user_14502,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2
user_16815,4,4.0,4.0,4.0,4.0,4.0,0.0,1,2
user_15448,3,3.0,3.0,3.0,3.0,3.0,0.0,1,2
user_16592,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_12907,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_15512,4,4.0,4.0,4.0,3.0,3.0,1.0,2,4
user_15384,3,3.0,3.0,3.0,3.0,3.0,0.0,1,3
user_16628,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_13346,5,5.0,4.0,4.0,4.0,4.0,1.0,2,4
user_16808,6,6.0,6.0,6.0,6.0,6.0,0.0,2,4
user_13613,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_15784,5,5.0,5.0,5.0,5.0,5.0,0.0,2,4
user_15070,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_15506,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_14211,5,5.0,5.0,5.0,5.0,5.0,3.0,2,4
user_13494,2,2.0,2.0,2.0,2.0,2.0,1.0,2,2
user_17872,8,8.0,8.0,8.0,8.0,7.0,0.0,2,5
user_16751,5,5.0,5.0,5.0,5.0,5.0,0.0,2,5
user_13011,9,8.0,8.0,8.0,8.0,7.0,5.0,2,7
user_15993,6,5.0,5.0,5.0,5.0,5.0,0.0,2,6
user_15629,8,8.0,8.0,8.0,8.0,6.0,0.0,2,5
user_15628,5,5.0,5.0,5.0,5.0,4.0,0.0,2,5
user_17133,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_13684,3,3.0,3.0,3.0,3.0,3.0,1.0,1,2
user_16171,4,4.0,4.0,4.0,2.0,2.0,0.0,2,3
user_15576,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3
user_15836,3,3.0,3.0,3.0,3.0,3.0,0.0,1,3
user_16124,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_15010,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_16215,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_16086,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_11667,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3
user_15459,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_19337,6,5.0,4.0,4.0,4.0,3.0,0.0,2,6
user_11213,4,4.0,4.0,4.0,4.0,4.0,2.0,2,3
user_16365,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_17868,5,5.0,5.0,5.0,5.0,5.0,0.0,2,2
user_15454,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_16587,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_16265,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_14342,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_13576,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_16716,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_16970,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_18551,6,6.0,6.0,6.0,6.0,5.0,0.0,2,3
user_16945,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_13907,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_11441,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_18156,5,5.0,5.0,5.0,5.0,4.0,0.0,2,3
user_15274,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3
user_16745,4,4.0,4.0,4.0,4.0,4.0,0.0,1,2
user_15304,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_17709,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_15410,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16023,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_16936,7,7.0,7.0,7.0,7.0,7.0,0.0,2,5
user_15705,15,15.0,15.0,15.0,15.0,14.0,0.0,2,3
user_17884,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16817,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_17768,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16811,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_15272,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_15730,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_15432,6,6.0,6.0,6.0,6.0,6.0,0.0,2,3
user_10255,7,7.0,7.0,6.0,6.0,6.0,4.0,2,3
user_14444,6,6.0,6.0,6.0,6.0,6.0,2.0,2,5
user_15540,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_14388,13,13.0,13.0,13.0,13.0,9.0,1.0,2,5
user_12213,20,20.0,20.0,20.0,20.0,19.0,17.0,2,5
user_14987,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_15318,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_11691,4,4.0,4.0,4.0,4.0,4.0,3.0,2,3
user_12529,7,7.0,7.0,7.0,7.0,7.0,3.0,2,6
user_18656,47,47.0,47.0,47.0,47.0,37.0,0.0,2,4
user_16079,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_15354,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_15298,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_17110,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_14805,9,9.0,9.0,9.0,9.0,9.0,4.0,2,3
user_17553,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_17859,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_16768,5,5.0,5.0,5.0,5.0,5.0,0.0,2,3
user_16194,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_16676,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_10832,7,7.0,7.0,7.0,7.0,7.0,5.0,2,4
user_13071,8,8.0,8.0,8.0,8.0,8.0,0.0,1,2
user_17275,6,6.0,5.0,5.0,5.0,4.0,0.0,2,6
user_17260,8,8.0,8.0,8.0,8.0,7.0,0.0,2,4
user_17656,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_12312,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_17446,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_18614,5,5.0,5.0,5.0,5.0,4.0,0.0,2,5
user_15891,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_17456,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_13526,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_18941,4,3.0,3.0,3.0,3.0,2.0,0.0,2,4
user_16667,5,5.0,5.0,5.0,5.0,5.0,0.0,2,5
user_15692,5,5.0,5.0,5.0,5.0,4.0,1.0,2,4
user_10272,7,7.0,7.0,7.0,7.0,6.0,0.0,2,3
user_12880,4,4.0,4.0,4.0,4.0,4.0,2.0,1,2
user_16346,5,5.0,5.0,5.0,5.0,5.0,0.0,2,5
user_17950,4,4.0,4.0,4.0,4.0,1.0,0.0,2,2
user_13640,8,8.0,8.0,8.0,8.0,5.0,1.0,2,4
user_14482,12,12.0,12.0,12.0,12.0,12.0,3.0,2,4
user_10625,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_16458,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_17069,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16019,7,7.0,7.0,7.0,7.0,7.0,0.0,2,4
user_18945,8,8.0,8.0,8.0,8.0,7.0,0.0,2,4
user_19182,7,7.0,7.0,7.0,7.0,6.0,0.0,2,4
user_15596,5,5.0,5.0,5.0,5.0,5.0,0.0,2,5
user_14053,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_19297,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_17030,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_18205,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_16230,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_16788,6,6.0,6.0,6.0,6.0,6.0,0.0,2,5
user_16071,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_15513,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_16791,4,4.0,4.0,4.0,3.0,3.0,0.0,2,4
user_17012,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_15795,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_11942,9,9.0,9.0,9.0,9.0,9.0,3.0,2,8
user_13840,4,4.0,4.0,4.0,4.0,4.0,1.0,2,3
user_12076,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_17037,6,6.0,6.0,6.0,6.0,5.0,1.0,2,5
user_18548,6,6.0,6.0,6.0,6.0,4.0,0.0,2,5
user_14598,5,5.0,5.0,5.0,5.0,5.0,1.0,2,4
user_15562,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_16240,11,8.0,5.0,5.0,5.0,5.0,0.0,2,6
user_17237,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_17097,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_15853,5,5.0,4.0,4.0,4.0,4.0,0.0,2,5
user_15600,5,5.0,5.0,5.0,5.0,5.0,0.0,2,5
user_18482,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_17966,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_16926,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_15571,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5
user_12626,5,5.0,5.0,5.0,4.0,3.0,1.0,2,4
user_14540,6,6.0,4.0,4.0,4.0,4.0,0.0,2,3
user_16006,7,7.0,7.0,7.0,7.0,6.0,1.0,2,7
user_17445,5,5.0,5.0,5.0,5.0,5.0,0.0,2,3
user_15777,10,10.0,9.0,9.0,9.0,7.0,0.0,2,6
user_10727,4,4.0,4.0,4.0,4.0,3.0,2.0,2,2
user_12215,5,5.0,5.0,5.0,5.0,5.0,2.0,1,2
user_17319,5,5.0,5.0,5.0,5.0,4.0,0.0,2,5
user_19060,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_14353,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2
user_10090,6,6.0,6.0,6.0,6.0,6.0,3.0,2,3
user_16941,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_17367,6,6.0,6.0,6.0,6.0,6.0,0.0,2,5
user_18049,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_17508,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_17695,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5
user_16470,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_16664,3,3.0,3.0,3.0,3.0,3.0,0.0,1,3
user_15538,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2
user_18616,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_14573,8,8.0,8.0,8.0,8.0,7.0,3.0,2,6
user_18444,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_16275,5,5.0,5.0,5.0,5.0,5.0,0.0,1,2
user_19253,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_17755,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_18081,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_17159,7,7.0,7.0,7.0,7.0,7.0,0.0,2,3
user_18302,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_18478,4,4.0,3.0,3.0,3.0,3.0,0.0,2,4
user_15481,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_15467,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_16276,3,3.0,3.0,3.0,3.0,3.0,0.0,1,3
user_17955,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_15685,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_18104,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16759,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_16521,4,4.0,3.0,3.0,3.0,3.0,0.0,2,4
user_11654,7,7.0,7.0,6.0,6.0,5.0,3.0,2,6
user_18598,12,12.0,12.0,12.0,12.0,11.0,0.0,2,6
user_15187,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_17959,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5
user_16047,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_18066,11,11.0,11.0,11.0,11.0,10.0,0.0,2,6
user_12881,6,6.0,6.0,6.0,6.0,5.0,3.0,2,5
user_17259,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16224,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_18622,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_13219,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_17973,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5
user_17428,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_17748,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_16554,6,6.0,6.0,6.0,6.0,6.0,0.0,2,5
user_19266,10,10.0,10.0,10.0,10.0,9.0,0.0,2,5
user_19028,2,2.0,2.0,2.0,2.0,1.0,0.0,2,2
user_18240,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_18324,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5
user_11959,5,5.0,5.0,5.0,5.0,5.0,1.0,1,2
user_13550,4,4.0,4.0,4.0,4.0,4.0,3.0,1,3
user_13319,5,5.0,5.0,5.0,5.0,4.0,2.0,2,5
user_16032,4,4.0,4.0,4.0,4.0,4.0,0.0,1,3
user_18091,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_19030,8,8.0,8.0,8.0,8.0,8.0,0.0,2,7
user_14111,5,5.0,5.0,5.0,5.0,5.0,4.0,2,3
user_16115,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_11765,15,15.0,15.0,15.0,15.0,13.0,9.0,2,7
user_17736,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_15315,5,5.0,5.0,5.0,5.0,5.0,1.0,2,5
user_11349,8,8.0,5.0,5.0,5.0,5.0,3.0,3,3
user_16686,6,6.0,6.0,6.0,6.0,6.0,0.0,2,5
user_13020,8,8.0,8.0,8.0,8.0,7.0,2.0,2,4
user_14976,9,9.0,9.0,9.0,9.0,8.0,1.0,2,6
user_17264,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_15861,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_13604,2,2.0,2.0,2.0,2.0,2.0,1.0,2,2
user_16158,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
